id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
SL01031101,Bafinfeh,Bafinfeh,bafinfeh,SL01031101,8.765,-11.112
SL01031102,Dangbaidu,Dangbaidu,dangbaidu,SL01031102,8.733,-11.231
SL01031103,Fakongofeh,Fakongofeh,fakongofeh,SL01031103,8.867,-10.846
SL01031104,Kawafeh,Kawafeh,kawafeh,SL01031104,8.976,-10.972
SL01031105,Njeikor,Njeikor,njeikor,SL01031105,8.851,-10.977
SL01031106,Samgbafeh,Samgbafeh,samgbafeh,SL01031106,8.889,-10.92
SL01031107,Sinkongofeh,Sinkongofeh,sinkongofeh,SL01031107,9.012,-11.049
SL01031108,Sumunjifeh,Sumunjifeh,sumunjifeh,SL01031108,8.942,-11.067
SL01031109,Tharma Forest,Tharma Forest,tharma-forest,SL01031109,8.773,-11.297
SL01031110,Yawatanda,Yawatanda,yawatanda,SL01031110,8.863,-11.15
